screenCnt,audiAcc,act_n,dist_rank,genre_rank,등급_12세관람가,등급_12세이상관람가,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,cont_rank
143,52852,4.356708826689592,6,11,0,0,0,1,0,1
35,3892,1.791759469228055,9,17,0,0,0,1,0,1
8,677,1.9459101490553132,71,11,0,0,0,0,1,2
1,1652,1.9459101490553132,92,4,0,0,0,0,1,12
419,327591,1.9459101490553132,8,4,0,1,0,0,0,2
2,309,1.791759469228055,71,7,0,1,0,0,0,24
671,4682492,4.356708826689592,6,3,0,0,0,0,1,1
1,150,1.0986122886681098,71,4,0,0,1,0,0,16
634,1923748,2.0794415416798357,8,8,0,0,0,1,0,2
2,571,1.6094379124341003,74,19,0,0,0,1,0,13
18,3522,4.04305126783455,58,7,0,0,1,0,0,1
63,17797,1.791759469228055,8,13,0,1,0,0,0,1
153,41242,2.1972245773362196,31,4,0,0,1,0,0,2
8,489,2.5649493574615367,76,15,0,0,0,0,1,1
39,68770,2.302585092994046,71,11,0,0,0,0,1,1
422,904145,1.791759469228055,8,8,0,0,0,1,0,3
7,1617,3.091042453358316,76,10,0,0,0,0,1,1
1,130,1.6094379124341003,71,11,0,1,0,0,0,20
552,1713891,3.9318256327243257,1,11,0,0,1,0,0,1
15,4083,1.6094379124341003,69,11,0,1,0,0,0,19
3,364,2.9444389791664403,8,3,0,0,1,0,0,1
5,1120,1.6094379124341003,92,4,0,0,0,0,1,2
310,106511,3.912023005428146,8,11,0,0,0,0,1,1
388,228539,1.9459101490553132,7,4,0,0,1,0,0,2
251,153591,1.791759469228055,9,4,0,0,1,0,0,16
5,1572,2.0794415416798357,71,11,0,0,1,0,0,6
88,13853,2.1972245773362196,32,10,0,0,0,0,1,2
241,88953,2.1972245773362196,6,10,0,0,0,0,1,2
378,298983,2.0794415416798357,1,4,0,1,0,0,0,2
1,90,2.1972245773362196,79,4,0,0,1,0,0,2
136,26278,1.791759469228055,63,8,0,0,0,1,0,6
64,51337,2.3978952727983707,33,8,0,1,0,0,0,6
13,2487,1.0986122886681098,71,18,0,0,1,0,0,1
2,8350,1.9459101490553132,33,4,0,0,0,0,1,16
6,190,1.6094379124341003,68,11,0,0,0,0,1,13
14,1393,2.5649493574615367,64,10,0,0,0,0,1,1
285,423026,3.7612001156935624,31,11,0,0,1,0,0,1
517,492773,4.787491742782046,7,7,0,1,0,0,0,1
32,2768,3.1780538303479458,63,13,0,0,1,0,0,1
17,1991,3.4965075614664802,64,11,0,1,0,0,0,1
382,478392,2.0794415416798357,17,8,0,0,0,1,0,1
5,1539,2.3978952727983707,63,4,0,0,0,0,1,2
5,1544,1.6094379124341003,63,11,0,1,0,0,0,24
158,11802,1.0986122886681098,31,8,0,0,0,1,0,17
7,6128,1.0986122886681098,37,11,0,0,1,0,0,18
1,10,1.0986122886681098,71,18,0,0,0,0,1,11
5,200,1.0986122886681098,83,15,0,0,0,0,1,2
404,2362906,1.0986122886681098,6,10,0,0,0,0,1,1
111,6291,2.0794415416798357,37,9,0,0,1,0,0,2
2,200,1.3862943611198906,83,11,0,0,0,0,1,13
739,3004647,2.1972245773362196,7,4,0,0,1,0,0,2
966,14245998,5.153291594497779,8,11,0,1,0,0,0,1
25,12845,1.6094379124341003,37,13,0,1,0,0,0,6
1,54,1.9459101490553132,63,4,0,0,0,0,1,2
62,9518,1.9459101490553132,33,4,0,0,0,0,1,2
21,2349,0.6931471805599453,45,18,0,0,0,1,0,1
6,307,1.791759469228055,71,13,0,0,1,0,0,1
25,4315,2.9444389791664403,54,18,0,0,0,1,0,1
385,334323,4.356708826689592,7,11,0,0,0,1,0,1
478,869805,2.3978952727983707,2,8,0,0,0,1,0,2
5,862,1.791759469228055,71,13,0,1,0,0,0,9
70,104601,1.9459101490553132,71,11,0,0,1,0,0,2
22,5864,1.791759469228055,69,4,0,0,0,0,1,16
4,386,1.6094379124341003,94,11,0,0,0,0,1,22
22,1773,2.70805020110221,58,18,0,0,1,0,0,1
39,49374,1.9459101490553132,20,11,0,0,0,0,1,11
5,18,1.3862943611198906,71,4,0,0,1,0,0,16
524,1212270,4.356708826689592,14,13,0,0,1,0,0,1
33,3956,3.332204510175204,8,13,0,1,0,0,0,1
4,412,1.9459101490553132,63,6,0,1,0,0,0,6
692,8656397,5.003946305945459,8,11,0,0,1,0,0,1
20,1877,3.970291913552122,58,16,0,0,1,0,0,1
1,10,1.6094379124341003,93,13,0,0,1,0,0,2
130,17539,1.791759469228055,22,7,0,0,0,0,1,2
70,71506,1.9459101490553132,27,7,0,0,1,0,0,2
806,3119023,5.209486152841421,71,11,0,0,1,0,0,1
952,2026574,2.0794415416798357,8,2,0,0,1,0,0,2
1,80,1.6094379124341003,20,9,0,1,0,0,0,24
3,70,1.9459101490553132,71,10,0,0,0,0,1,2
76,22070,3.6635616461296463,6,8,0,0,0,0,1,1
4,314,1.6094379124341003,71,13,0,0,1,0,0,6
6,484,3.2188758248682006,70,7,0,0,0,1,0,1
182,126870,2.4849066497880004,6,11,0,0,1,0,0,2
136,18157,2.5649493574615367,63,8,0,0,0,1,0,24
923,11372451,4.442651256490317,6,11,0,0,1,0,0,1
1,677,3.6375861597263857,93,13,0,0,0,0,1,1
627,979509,2.1972245773362196,2,4,0,1,0,0,0,2
79,3823,4.127134385045092,71,11,0,0,1,0,0,1
397,175152,4.762173934797756,7,11,0,0,1,0,0,1
1,120,1.791759469228055,63,8,0,0,0,1,0,6
1,10,1.0986122886681098,90,13,0,0,0,0,1,6
1,10,1.0986122886681098,90,13,0,0,0,0,1,6
202,29308,1.0986122886681098,27,2,0,0,0,1,0,11
3,138,1.791759469228055,68,11,0,0,0,0,1,1
9,1348,0.6931471805599453,37,18,0,0,0,1,0,1
2,5452,1.6094379124341003,89,4,0,0,1,0,0,2
5,1700,2.0794415416798357,71,4,0,0,1,0,0,20
1,10,1.6094379124341003,71,4,0,0,0,0,1,2
6,883,2.1972245773362196,71,3,0,0,0,0,1,5
5,5044,1.0986122886681098,92,13,0,0,0,0,1,10
3,6980,1.9459101490553132,33,4,0,0,1,0,0,16
94,16859,4.59511985013459,8,4,0,0,1,0,0,1
25,15017,2.0794415416798357,44,11,0,0,0,1,0,6
511,424041,2.1972245773362196,7,6,0,0,1,0,0,2
7,1546,2.0794415416798357,63,13,0,1,0,0,0,6
6,1402,1.3862943611198906,71,10,0,0,0,0,1,2
3,110,1.0986122886681098,94,13,0,0,0,0,1,5
26,15252,1.6094379124341003,71,11,0,0,1,0,0,11
31,29281,2.772588722239781,8,18,0,1,0,0,0,1
801,4697142,2.302585092994046,4,4,0,1,0,0,0,2
6,864,1.3862943611198906,71,13,0,0,0,1,0,6
5,5501,1.6094379124341003,89,5,0,0,1,0,0,2
5,1498,1.791759469228055,61,7,0,1,0,0,0,11
80,33360,1.791759469228055,2,11,0,1,0,0,0,2
374,270148,4.2626798770413155,8,7,0,0,1,0,0,1
5,1113,1.6094379124341003,63,6,0,0,1,0,0,24
5,5017,1.791759469228055,92,7,0,0,0,0,1,2
4,133,1.3862943611198906,44,11,0,0,0,0,1,18
6,1399,1.6094379124341003,63,18,0,0,0,1,0,11
207,88199,3.367295829986474,28,10,0,0,0,0,1,1
5,1116,3.091042453358316,71,11,0,0,0,0,1,1
5,200,1.9459101490553132,71,3,0,0,0,0,1,5
6,1513,1.9459101490553132,63,3,0,0,0,0,1,2
54,6828,1.9459101490553132,39,3,0,0,0,0,1,2
1,10,2.0794415416798357,43,8,0,0,0,1,0,18
46,15147,2.0794415416798357,71,7,0,0,1,0,0,2
41,122797,1.6094379124341003,18,11,0,0,0,1,0,6
1,274,1.9459101490553132,26,15,0,0,1,0,0,5
120,17977,1.6094379124341003,32,8,0,1,0,0,0,6
1010,10296101,2.4849066497880004,2,8,0,0,0,1,0,2
17,2699,2.0794415416798357,27,11,0,0,1,0,0,5
6,493,1.3862943611198906,90,15,0,0,0,0,1,2
5,390,2.0794415416798357,79,4,0,0,0,0,1,2
50,7967,2.0794415416798357,37,9,0,0,0,0,1,24
297,235688,2.3978952727983707,28,8,0,0,0,1,0,5
584,451669,4.605170185988092,26,11,0,0,1,0,0,1
49,11774,1.9459101490553132,63,7,0,0,0,0,1,2
572,431310,4.060443010546419,7,1,0,0,1,0,0,1
133,12103,4.2626798770413155,39,10,0,0,0,0,1,1
233,51637,1.6094379124341003,33,11,0,0,0,1,0,6
287,292655,2.1972245773362196,20,4,0,0,0,0,1,2
1,295,2.0794415416798357,71,13,0,0,1,0,0,11
5,765,1.791759469228055,46,17,0,0,0,0,1,11
38,12635,2.0794415416798357,63,8,0,0,0,1,0,6
332,266253,1.791759469228055,6,8,0,0,0,1,0,10
16,6920,1.6094379124341003,33,4,0,0,1,0,0,16
1,43,1.6094379124341003,88,15,0,0,0,0,1,2
1,13,2.0794415416798357,71,11,0,0,0,0,1,2
16,5930,1.6094379124341003,27,11,0,0,0,0,1,11
415,429141,4.584967478670572,31,11,0,0,0,0,1,1
99,28548,1.0986122886681098,16,7,0,0,0,1,0,8
20,993,1.791759469228055,62,8,0,1,0,0,0,6
171,109019,4.499809670330265,6,11,0,0,1,0,0,1
128,34740,2.9444389791664403,6,11,0,0,0,0,1,1
94,14426,2.0794415416798357,26,7,0,0,1,0,0,2
3,514,1.6094379124341003,71,15,0,0,1,0,0,6
13,828,1.791759469228055,17,13,0,0,1,0,0,11
2,1222,4.276666119016055,71,11,0,1,0,0,0,1
720,1593116,2.1972245773362196,4,4,0,0,0,0,1,2
32,14064,1.791759469228055,41,8,0,0,0,1,0,6
11,3833,1.3862943611198906,71,11,0,0,1,0,0,28
100,36808,1.9459101490553132,14,11,0,0,1,0,0,13
326,498004,2.302585092994046,20,11,0,0,1,0,0,2
245,155374,2.3978952727983707,60,3,0,0,0,0,1,2
2,561,1.9459101490553132,78,11,0,0,0,0,1,1
138,68794,2.1972245773362196,26,11,0,0,0,0,1,2
161,66733,1.6094379124341003,17,10,0,0,1,0,0,10
279,56872,1.9459101490553132,28,11,0,0,1,0,0,5
56,12831,2.0794415416798357,2,7,0,1,0,0,0,2
378,941672,2.70805020110221,3,2,0,1,0,0,0,2
1,322,1.6094379124341003,63,3,0,0,0,0,1,20
79,9357,1.3862943611198906,31,13,0,0,0,0,1,11
6,1046,1.9459101490553132,63,4,0,0,0,0,1,20
660,1044522,4.844187086458591,1,4,0,0,1,0,0,1
1,2764,0.6931471805599453,71,19,0,0,0,1,0,1
24,6822,1.6094379124341003,37,11,0,0,0,0,1,11
2,389,1.3862943611198906,71,19,0,0,0,1,0,18
1,100,1.6094379124341003,71,15,0,0,0,0,1,2
13,385,3.091042453358316,32,11,0,0,0,0,1,1
179,22617,3.8066624897703196,31,16,0,0,0,1,0,1
78,16828,4.290459441148391,17,11,0,0,1,0,0,1
109,7471,2.3978952727983707,26,4,0,0,0,0,1,2
168,351091,2.1972245773362196,48,11,0,0,0,0,1,2
567,1416053,4.1588830833596715,3,4,0,0,1,0,0,1
59,16091,2.1972245773362196,35,15,0,0,1,0,0,17
19,4967,1.3862943611198906,71,11,0,1,0,0,0,5
1072,12983330,4.330733340286331,1,4,0,0,1,0,0,1
1,31,1.6094379124341003,71,15,0,0,0,0,1,1
23,4756,1.791759469228055,54,18,0,0,0,1,0,1
588,1207732,2.1972245773362196,2,6,0,0,0,0,1,2
4,829,3.5553480614894135,73,10,0,0,0,0,1,1
193,101461,1.9459101490553132,8,4,0,1,0,0,0,16
211,131415,4.477336814478207,8,13,0,0,0,0,1,1
1,250,1.791759469228055,63,8,0,0,1,0,0,2
2,100,1.3862943611198906,43,8,0,0,0,1,0,14
3,230,2.3978952727983707,79,4,0,0,1,0,0,2
4,114,2.1972245773362196,71,8,0,1,0,0,0,6
1,130,1.791759469228055,71,5,0,0,0,0,1,6
1,528,1.6094379124341003,71,13,0,0,0,0,1,1
4,599,1.6094379124341003,76,13,0,0,0,0,1,1
194,34501,1.6094379124341003,44,11,0,1,0,0,0,5
69,15429,1.3862943611198906,33,13,0,0,1,0,0,2
29,108317,2.1972245773362196,18,11,0,0,1,0,0,2
2,1005,3.258096538021482,71,18,0,0,1,0,0,1
1,150,2.1972245773362196,71,4,0,0,0,0,1,2
197,74143,1.6094379124341003,63,8,0,0,0,1,0,16
6,1601,1.791759469228055,63,13,0,0,0,0,1,6
25,19897,2.1972245773362196,71,11,0,0,1,0,0,2
232,137126,2.3978952727983707,9,10,0,0,0,0,1,2
337,492465,4.110873864173311,7,9,0,0,1,0,0,1
74,11469,1.0986122886681098,28,8,0,0,0,1,0,18
463,2080574,3.6375861597263857,7,7,0,0,0,0,1,1
129,46124,1.791759469228055,28,8,0,0,0,1,0,15
1,14,1.791759469228055,71,11,0,0,0,0,1,16
7,1699,3.1354942159291497,93,11,0,0,1,0,0,1
8,2018,1.0986122886681098,33,11,0,0,0,0,1,22
13,1056,1.3862943611198906,62,8,0,1,0,0,0,6
707,1075333,2.0794415416798357,3,4,0,0,1,0,0,2
17,3712,1.6094379124341003,61,11,0,0,1,0,0,11
48,6312,2.1972245773362196,71,7,0,0,0,0,1,5
583,1139250,4.382026634673881,8,11,0,0,1,0,0,1
61,4389,1.791759469228055,71,4,0,0,0,0,1,2
17,8570,1.9459101490553132,71,7,0,1,0,0,0,11
6,1551,2.1972245773362196,63,10,0,0,1,0,0,2
257,67663,1.9459101490553132,28,8,0,0,0,1,0,13
5,2040,1.791759469228055,89,4,0,0,1,0,0,2
198,71264,1.9459101490553132,17,11,0,0,0,0,1,11
25,17529,2.0794415416798357,46,10,0,0,1,0,0,11
10,1024,4.007333185232471,55,11,0,1,0,0,0,1
3,678,3.4339872044851463,71,11,0,0,0,1,0,1
1,42,3.5553480614894135,70,9,0,0,0,0,1,1
553,2262758,2.1972245773362196,4,15,0,0,1,0,0,2
9,1087,1.6094379124341003,68,13,0,0,1,0,0,11
94,23390,3.7376696182833684,7,4,0,0,0,0,1,1
1,10,1.0986122886681098,90,13,0,0,0,0,1,6
1,10,1.3862943611198906,100,4,0,0,0,0,1,6
4,366,3.4339872044851463,68,13,0,0,0,0,1,1
269,222731,2.0794415416798357,7,11,0,1,0,0,0,1
1,2586,1.9459101490553132,71,11,0,1,0,0,0,6
18,747,2.0794415416798357,31,10,0,0,0,0,1,2
1,50,1.0986122886681098,83,10,0,0,0,0,1,6
6,748,2.0794415416798357,44,10,0,0,0,0,1,2
1,30,1.6094379124341003,62,13,0,0,0,0,1,11
132,44677,1.9459101490553132,26,16,0,0,0,1,0,2
2,893,1.9459101490553132,71,8,0,1,0,0,0,6
6,1017,1.3862943611198906,54,18,0,0,1,0,0,1
6,800,2.0794415416798357,25,3,0,0,0,0,1,2
1,24,1.9459101490553132,87,11,0,1,0,0,0,2
1,204,1.3862943611198906,31,11,0,0,0,0,1,18
1,100,2.302585092994046,71,15,0,0,0,0,1,2
706,6654837,3.6375861597263857,8,13,0,0,1,0,0,1
24,3135,2.1972245773362196,71,7,0,0,0,0,1,5
3,755,3.6888794541139363,71,16,0,0,0,0,1,1
30,5870,2.1972245773362196,63,4,0,0,1,0,0,6
2,632,1.6094379124341003,29,11,0,0,0,0,1,6
19,6291,2.0794415416798357,43,7,0,0,1,0,0,11
102,5598,1.6094379124341003,35,4,0,0,0,0,1,2
3,496,1.791759469228055,71,4,0,0,1,0,0,19
5,5262,1.3862943611198906,79,15,0,0,0,0,1,2
87,20811,2.4849066497880004,7,8,0,0,0,1,0,11
470,1075584,1.791759469228055,8,8,0,0,0,1,0,2
13,3788,1.791759469228055,71,11,0,0,0,0,1,11
62,27010,1.9459101490553132,14,11,0,0,0,0,1,2
131,14188,3.4011973816621555,14,7,0,0,0,0,1,1
5,171,1.9459101490553132,68,11,0,0,1,0,0,2
5,5650,1.6094379124341003,89,15,0,0,0,0,1,2
7,2648,1.791759469228055,71,4,0,0,0,0,1,6
1,77,1.6094379124341003,82,13,0,0,0,0,1,20
576,1310895,4.624972813284271,7,11,0,0,1,0,0,1
20,20041,3.1354942159291497,11,11,0,0,1,0,0,1
26,14696,2.0794415416798357,18,11,0,0,0,0,1,2
16,1571,4.709530201312334,71,11,0,0,1,0,0,1
1,113,1.791759469228055,61,11,0,0,0,0,1,6
13,3465,3.970291913552122,71,13,0,1,0,0,0,1
45,15050,1.3862943611198906,41,8,0,0,0,1,0,6
214,135900,2.6390573296152584,3,11,0,1,0,0,0,2
38,6956,2.1972245773362196,33,13,0,0,0,0,1,5
75,13747,1.9459101490553132,26,10,0,0,1,0,0,2
19,5908,1.3862943611198906,54,13,0,0,0,0,1,1
9,1520,2.0794415416798357,71,7,0,0,0,1,0,6
21,3982,1.6094379124341003,58,18,0,1,0,0,0,1
682,2308596,1.9459101490553132,3,4,0,0,0,0,1,11
288,105650,2.302585092994046,7,8,0,0,0,1,0,6
11,8253,2.0794415416798357,71,18,0,0,0,1,0,1
8,572,3.8066624897703196,68,11,0,0,0,0,1,1
1,251,1.791759469228055,92,4,0,0,1,0,0,20
166,33993,2.1972245773362196,26,13,0,0,0,0,1,2
6,556,1.791759469228055,71,13,0,0,0,0,1,5
398,383332,4.406719247264253,71,11,0,0,1,0,0,1
3,1932,2.0794415416798357,44,11,0,0,1,0,0,17
550,1612554,4.04305126783455,8,3,0,0,1,0,0,1
14,2515,4.110873864173311,68,9,0,0,0,0,1,1
417,696412,2.302585092994046,7,6,0,1,0,0,0,2
13,892,2.3978952727983707,33,8,0,0,1,0,0,26
15,2780,1.791759469228055,25,11,0,0,1,0,0,19
949,5496547,4.700480365792417,6,3,0,0,1,0,0,1
283,180661,2.302585092994046,14,4,0,0,0,0,1,2
8,3192,3.6109179126442243,71,11,0,0,1,0,0,1
202,48710,2.6390573296152584,14,8,0,0,0,1,0,11
23,3460,2.6390573296152584,33,13,0,0,0,0,1,1
183,36811,1.3862943611198906,16,8,0,0,0,1,0,23
46,11402,3.1354942159291497,8,9,0,0,1,0,0,1
6,2050,1.0986122886681098,63,7,0,0,1,0,0,11
5,200,1.9459101490553132,83,6,0,0,1,0,0,2
1,200,1.9459101490553132,44,15,0,0,0,0,1,5
3,656,2.4849066497880004,76,7,0,0,0,0,1,1
21,1832,2.0794415416798357,33,11,0,0,0,1,0,6
136,17916,2.0794415416798357,31,4,0,0,0,0,1,2
27,22006,2.302585092994046,29,11,0,0,1,0,0,11
7,3319,1.9459101490553132,71,7,0,0,1,0,0,6
484,537920,2.1972245773362196,2,6,0,1,0,0,0,2
8,1353,1.3862943611198906,33,13,0,0,0,0,1,19
133,39731,1.9459101490553132,33,13,0,0,1,0,0,2
154,19933,2.302585092994046,14,11,0,0,0,0,1,2
88,16356,4.174387269895637,7,11,0,0,1,0,0,1
5,168,2.1972245773362196,17,10,0,0,0,0,1,11
12,1565,3.1354942159291497,58,11,0,0,0,0,1,1
4,805,2.3978952727983707,76,13,0,0,0,0,1,1
19,1484,2.1972245773362196,33,11,0,0,0,0,1,6
458,632299,4.6443908991413725,7,11,0,0,1,0,0,1
1,25,2.0794415416798357,71,10,0,0,1,0,0,5
740,1854625,4.836281906951478,8,11,0,0,1,0,0,1
8,1250,1.6094379124341003,63,15,0,0,1,0,0,2
17,10942,0.6931471805599453,54,18,0,0,0,1,0,1
480,569500,2.1972245773362196,2,4,0,0,1,0,0,2
5,1064,1.791759469228055,43,12,0,0,1,0,0,13
428,821918,4.6913478822291435,7,7,0,0,1,0,0,1
4,294,3.7376696182833684,33,11,0,0,0,0,1,1
5,92,1.791759469228055,46,11,0,0,1,0,0,19
358,237147,1.791759469228055,1,11,0,1,0,0,0,11
3,4438,4.795790545596741,70,11,0,1,0,0,0,1
49,39349,1.9459101490553132,32,8,0,1,0,0,0,6
531,1979311,4.143134726391533,6,13,0,0,1,0,0,1
1,200,1.0986122886681098,71,10,0,0,0,0,1,1
1,10,1.9459101490553132,73,7,0,0,0,0,1,5
1,130,1.9459101490553132,71,3,0,0,0,0,1,6
1,302,1.791759469228055,63,4,0,0,0,0,1,20
5,5070,1.791759469228055,79,15,0,0,1,0,0,2
100,10618,3.6888794541139363,71,7,0,0,1,0,0,1
21,12767,3.4657359027997265,26,18,0,1,0,0,0,1
4,496,1.9459101490553132,71,7,0,0,1,0,0,9
26,1656,2.1972245773362196,71,8,0,1,0,0,0,6
3,296,1.6094379124341003,71,15,0,0,0,0,1,2
362,151476,2.0794415416798357,3,3,0,0,0,0,1,2
16,6627,1.9459101490553132,33,11,0,0,1,0,0,1
2,91,3.4657359027997265,71,11,0,1,0,0,0,1
18,884,1.3862943611198906,33,11,0,0,0,0,1,2
19,238,1.6094379124341003,7,11,0,0,0,0,1,13
33,8098,1.9459101490553132,20,10,0,0,0,0,1,13
5,5270,2.1972245773362196,89,10,0,0,1,0,0,2
541,1201033,3.4965075614664802,8,15,0,0,1,0,0,1
30,4641,2.1972245773362196,46,3,0,0,0,0,1,2
4,247,1.791759469228055,71,2,0,1,0,0,0,18
239,122172,1.9459101490553132,7,8,0,0,0,1,0,6
402,225146,2.302585092994046,6,11,0,1,0,0,0,2
13,1878,2.0794415416798357,46,13,0,0,1,0,0,5
5,1574,3.044522437723423,68,18,0,0,0,1,0,1
4,608,1.6094379124341003,71,15,0,0,1,0,0,6
743,5583596,4.060443010546419,7,3,0,0,1,0,0,1
1,100,2.0794415416798357,71,10,0,0,1,0,0,13
268,101460,2.1972245773362196,9,4,0,0,1,0,0,2
641,2663170,3.871201010907891,7,11,0,1,0,0,0,1
20,12082,3.2188758248682006,45,13,0,0,0,0,1,1
391,243094,3.912023005428146,1,11,0,1,0,0,0,1
10,1028,2.0794415416798357,58,6,0,0,0,0,1,1
220,76965,3.367295829986474,71,13,0,0,0,0,1,1
55,9314,1.3862943611198906,49,18,0,1,0,0,0,24
213,44466,2.4849066497880004,28,8,0,0,0,1,0,18
724,1737253,4.812184355372417,8,11,0,0,0,0,1,1
5,1134,2.4849066497880004,71,3,0,0,0,0,1,2
6,954,1.9459101490553132,63,7,0,0,1,0,0,6
6,1641,1.9459101490553132,63,10,0,0,0,0,1,6
33,13196,0.6931471805599453,9,11,0,1,0,0,0,2
460,654212,2.1972245773362196,7,6,0,1,0,0,0,2
29,5732,4.3694478524670215,7,13,0,0,0,0,1,1
1,200,1.791759469228055,44,10,0,0,0,0,1,11
1128,8914845,3.8066624897703196,8,6,0,0,1,0,0,1
297,186460,1.9459101490553132,20,3,0,0,0,0,1,2
18,2002,2.1972245773362196,58,11,0,0,0,0,1,1
3,1224,1.3862943611198906,55,16,0,0,0,1,0,26
262,44231,2.5649493574615367,16,8,0,0,0,1,0,6
11,5511,1.3862943611198906,35,10,0,0,1,0,0,2
5,1593,2.0794415416798357,63,4,0,0,0,0,1,2
3,813,3.4339872044851463,76,9,0,0,0,0,1,1
6,70,1.6094379124341003,76,13,0,0,0,0,1,1
134,31713,2.70805020110221,16,15,0,0,0,0,1,1
4,225,2.3978952727983707,71,9,0,0,1,0,0,1
30,21088,2.302585092994046,63,3,0,0,0,0,1,2
1,50,1.3862943611198906,83,10,0,0,0,0,1,6
6,345,2.5649493574615367,71,4,0,0,0,0,1,2
37,14461,4.04305126783455,29,11,0,0,0,0,1,1
3,1530,1.791759469228055,89,6,0,1,0,0,0,2
15,2280,0.6931471805599453,68,18,0,0,0,1,0,1
1,200,2.0794415416798357,44,4,0,0,0,0,1,2
691,2718227,2.1972245773362196,7,3,0,1,0,0,0,2
52,7810,1.9459101490553132,71,7,0,1,0,0,0,24
9,2168,1.6094379124341003,62,8,0,0,0,1,0,6
10,2635,1.6094379124341003,55,11,0,1,0,0,0,10
1,964,1.0986122886681098,46,18,0,1,0,0,0,11
622,2164805,4.48863636973214,6,6,0,0,1,0,0,1
5,3551,1.791759469228055,63,11,0,0,1,0,0,16
5,668,1.791759469228055,83,7,0,0,0,0,1,5
451,1717566,4.477336814478207,7,12,0,1,0,0,0,1
414,562156,4.007333185232471,7,16,0,1,0,0,0,1
1,43,2.0794415416798357,92,4,0,0,1,0,0,16
36,14807,2.0794415416798357,50,11,0,0,1,0,0,2
190,1030285,4.007333185232471,71,11,0,0,0,0,1,1
1,120,1.3862943611198906,8,10,0,0,0,0,1,1
414,875481,1.9459101490553132,8,8,0,0,0,1,0,2
379,382607,1.9459101490553132,5,6,0,1,0,0,0,2
1,415,4.007333185232471,71,13,0,0,1,0,0,1
139,26629,2.0794415416798357,71,13,0,0,1,0,0,2
1,30,2.302585092994046,71,3,0,0,1,0,0,1
494,1848418,4.174387269895637,1,10,0,0,0,0,1,1
159,115878,2.5649493574615367,71,15,0,0,0,0,1,2
1,47,3.091042453358316,71,11,0,0,1,0,0,1
171,104936,2.5649493574615367,71,15,0,0,1,0,0,2
284,593630,1.9459101490553132,6,13,0,1,0,0,0,2
280,329086,2.302585092994046,6,4,0,0,1,0,0,2
384,605224,3.5263605246161616,17,7,0,0,1,0,0,1
30,24444,2.3978952727983707,62,7,0,1,0,0,0,6
34,8036,3.258096538021482,73,11,0,1,0,0,0,1
416,1571432,4.442651256490317,8,11,0,0,1,0,0,1
5,1312,1.3862943611198906,68,18,0,0,0,1,0,1
190,118286,2.70805020110221,9,15,0,0,1,0,0,2
298,582698,1.791759469228055,5,11,0,0,0,1,0,2
276,478822,3.8501476017100584,17,11,0,0,0,1,0,1
179,40766,2.833213344056216,9,13,0,1,0,0,0,2
256,398097,2.302585092994046,17,10,0,0,0,0,1,2
20,1080,1.0986122886681098,44,6,0,0,1,0,0,5
25,57234,2.302585092994046,71,11,0,0,0,0,1,1
13,17303,1.791759469228055,68,11,0,0,1,0,0,11
21,15213,2.302585092994046,11,11,0,0,0,0,1,10
221,153849,1.9459101490553132,7,4,0,0,0,0,1,5
158,98435,1.9459101490553132,17,4,0,1,0,0,0,20
12,3480,2.1972245773362196,5,13,0,1,0,0,0,2
252,222927,2.1972245773362196,1,4,0,0,1,0,0,2
317,1099665,3.784189633918261,71,9,0,0,1,0,0,1
238,405580,2.70805020110221,4,11,0,0,0,0,1,2
7,4029,2.0794415416798357,64,11,0,0,0,0,1,1
561,2261356,2.1972245773362196,8,8,0,0,0,1,0,2
1,393,2.8903717578961645,71,11,0,1,0,0,0,1
1,17588,1.9459101490553132,55,11,0,0,1,0,0,11
76,15088,2.1972245773362196,6,11,0,0,0,0,1,2
235,197296,2.0794415416798357,6,3,0,0,1,0,0,5
259,292529,1.791759469228055,5,16,0,1,0,0,0,2
302,517286,2.0794415416798357,5,11,0,0,1,0,0,2
1,3149,4.07753744390572,71,11,0,0,0,1,0,1
33,6090,3.9318256327243257,8,11,0,0,1,0,0,1
512,3035116,4.51085950651685,8,1,0,0,0,0,1,1
3,20,1.6094379124341003,88,15,0,1,0,0,0,5
333,338080,4.330733340286331,1,11,0,0,0,1,0,1
287,447569,4.477336814478207,7,11,0,1,0,0,0,1
12,11090,1.791759469228055,71,11,0,1,0,0,0,6
67,50905,2.4849066497880004,37,7,0,0,1,0,0,1
6,2259,1.0986122886681098,54,18,0,0,1,0,0,1
261,599176,3.784189633918261,7,7,0,0,1,0,0,1
6,241,1.791759469228055,8,7,0,0,0,0,1,2
35,3702,1.9459101490553132,71,4,0,0,0,0,1,2
181,73582,2.0794415416798357,6,9,0,1,0,0,0,2
7,163,2.302585092994046,71,11,0,0,1,0,0,1
13,2886,2.1972245773362196,43,5,0,0,0,1,0,6
547,2316099,3.9318256327243257,8,7,0,1,0,0,0,1
442,1130638,4.465908118654584,8,13,0,1,0,0,0,1
284,654386,2.3978952727983707,5,4,0,1,0,0,0,2
226,217077,2.0794415416798357,14,11,0,0,0,0,1,2
441,1307873,2.0794415416798357,5,6,0,1,0,0,0,2
309,459535,2.3978952727983707,3,4,0,1,0,0,0,2
161,109667,2.5649493574615367,4,16,0,0,0,1,0,2
5,1213,1.9459101490553132,68,11,0,0,1,0,0,6
126,61927,1.791759469228055,71,7,0,0,0,0,1,2
