screenCnt,Target,act_n,dist_rank,genre_rank,등급_12세관람가,등급_12세이상관람가,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,cont_rank
1,11,1.6094379124341003,92,4,0,1,0,0,0,16
1,11,1.9459101490553132,71,12,0,0,1,0,0,2
1,11,2.0794415416798357,94,15,0,0,1,0,0,19
221,11,2.4849066497880004,44,8,0,0,0,1,0,14
1,11,1.791759469228055,71,12,0,0,1,0,0,18
342,11,2.1972245773362196,16,11,0,0,1,0,0,2
5,11,1.791759469228055,92,15,0,0,0,0,1,5
256,11,3.784189633918261,37,7,0,1,0,0,0,1
1137,11,1.9459101490553132,7,10,0,0,1,0,0,2
1,11,1.791759469228055,87,15,0,0,0,0,1,2
686,11,2.0794415416798357,71,9,0,1,0,0,0,2
11,11,1.6094379124341003,75,18,0,0,0,1,0,2
105,11,2.1972245773362196,31,7,0,0,1,0,0,2
121,11,2.0794415416798357,67,18,0,0,0,1,0,1
26,11,1.3862943611198906,71,18,0,1,0,0,0,5
1,11,1.791759469228055,100,6,0,0,0,0,1,10
1,11,2.0794415416798357,97,15,0,0,0,0,1,2
1,11,2.833213344056216,85,11,0,0,1,0,0,1
561,11,2.3978952727983707,6,8,0,0,0,1,0,6
1,11,1.791759469228055,90,11,0,1,0,0,0,2
264,11,1.791759469228055,3,2,0,0,0,1,0,2
239,11,1.3862943611198906,33,2,0,0,0,1,0,16
602,11,2.0794415416798357,8,8,0,1,0,0,0,6
573,11,2.0794415416798357,2,5,0,0,0,1,0,2
223,11,3.091042453358316,71,18,0,0,1,0,0,1
5,11,1.791759469228055,91,4,0,0,1,0,0,18
1,11,2.0794415416798357,71,15,0,0,1,0,0,2
5,11,3.5553480614894135,68,11,0,0,1,0,0,1
5,11,1.9459101490553132,92,15,0,0,0,0,1,5
569,11,2.0794415416798357,8,19,0,0,0,1,0,1
20,11,1.791759469228055,71,4,0,0,1,0,0,27
612,11,1.791759469228055,7,4,0,0,1,0,0,2
128,11,2.0794415416798357,49,11,0,1,0,0,0,6
1,11,1.791759469228055,71,4,0,0,1,0,0,2
228,11,1.9459101490553132,71,6,0,0,0,0,1,10
1486,8,4.290459441148391,7,11,0,1,0,0,0,1
295,11,2.0794415416798357,71,8,0,0,0,1,0,24
3,11,2.3978952727983707,71,11,0,1,0,0,0,1
2,11,1.3862943611198906,96,10,0,0,1,0,0,13
165,11,4.23410650459726,37,9,0,0,0,0,1,1
1,11,1.9459101490553132,88,10,0,0,1,0,0,5
1,11,1.0986122886681098,92,3,0,0,0,0,1,2
174,11,1.791759469228055,35,18,0,1,0,0,0,1
178,11,2.0794415416798357,16,6,0,1,0,0,0,16
4,11,1.791759469228055,92,7,0,0,1,0,0,15
1,11,1.791759469228055,91,12,0,0,1,0,0,2
112,11,1.3862943611198906,30,11,0,0,1,0,0,15
1,11,2.302585092994046,96,15,0,0,1,0,0,2
1,11,1.0986122886681098,89,11,0,0,0,0,1,2
60,11,1.9459101490553132,33,4,0,0,1,0,0,15
45,11,3.1354942159291497,50,11,0,1,0,0,0,1
25,11,4.23410650459726,46,11,0,1,0,0,0,1
1,11,2.0794415416798357,96,9,0,0,1,0,0,13
1,11,1.9459101490553132,86,4,0,0,0,0,1,2
1,11,2.0794415416798357,71,4,0,0,1,0,0,5
36,11,2.0794415416798357,26,8,0,0,0,1,0,11
479,11,4.2626798770413155,7,11,0,1,0,0,0,1
74,11,2.0794415416798357,28,11,0,0,1,0,0,11
1,11,1.9459101490553132,87,11,0,0,0,0,1,14
138,11,2.302585092994046,71,18,0,0,0,1,0,1
196,11,1.791759469228055,40,8,0,0,0,1,0,5
461,11,2.0794415416798357,34,10,0,0,0,0,1,2
962,9,4.890349128221754,11,13,0,1,0,0,0,1
5,11,1.6094379124341003,90,4,0,0,1,0,0,16
5,11,2.1972245773362196,97,13,0,0,1,0,0,13
533,11,1.9459101490553132,26,13,0,1,0,0,0,9
42,11,2.1972245773362196,52,11,0,1,0,0,0,13
97,11,1.6094379124341003,28,11,0,0,1,0,0,18
14,11,5.8998973535824915,71,7,0,1,0,0,0,1
92,11,4.6913478822291435,41,11,0,0,1,0,0,1
165,11,1.791759469228055,30,18,0,1,0,0,0,1
5,11,1.791759469228055,92,4,0,0,1,0,0,15
5,11,1.791759469228055,71,4,0,0,1,0,0,23
23,11,1.6094379124341003,71,18,0,1,0,0,0,5
1,11,1.3862943611198906,98,4,0,0,0,0,1,6
166,11,2.0794415416798357,33,8,0,0,0,1,0,11
22,11,1.6094379124341003,57,18,0,1,0,0,0,5
19,11,3.58351893845611,58,11,0,1,0,0,0,1
1,11,1.6094379124341003,98,4,0,0,0,0,1,6
22,11,1.791759469228055,30,18,0,0,1,0,0,13
115,11,2.0794415416798357,29,11,0,0,1,0,0,2
55,11,1.9459101490553132,38,11,0,1,0,0,0,6
58,11,3.58351893845611,71,18,0,0,0,1,0,1
294,11,2.1972245773362196,2,5,0,0,0,1,0,2
563,11,2.1972245773362196,28,7,0,0,1,0,0,2
623,11,2.0794415416798357,9,7,0,1,0,0,0,2
5,11,1.6094379124341003,68,7,0,1,0,0,0,1
2100,6,2.4849066497880004,2,4,0,1,0,0,0,2
216,11,2.5649493574615367,48,8,0,0,0,1,0,16
1,11,1.791759469228055,97,6,0,0,1,0,0,2
54,11,1.6094379124341003,43,18,0,0,1,0,0,5
44,11,1.791759469228055,34,11,0,1,0,0,0,18
1143,11,2.1972245773362196,9,17,0,1,0,0,0,2
4,11,1.9459101490553132,90,4,0,0,1,0,0,20
142,11,3.2188758248682006,39,11,0,1,0,0,0,1
469,11,2.1972245773362196,8,8,0,0,0,1,0,15
134,11,3.9512437185814275,28,13,0,0,1,0,0,1
317,11,4.442651256490317,20,13,0,1,0,0,0,1
16,11,2.1972245773362196,65,11,0,0,0,1,0,6
106,11,2.0794415416798357,34,11,0,0,1,0,0,5
21,11,2.1972245773362196,41,11,0,0,0,1,0,6
1660,2,4.804021044733257,8,7,0,1,0,0,0,1
50,11,2.0794415416798357,78,3,0,0,1,0,0,2
1315,9,2.0794415416798357,2,4,0,0,1,0,0,2
536,11,3.9512437185814275,16,9,0,0,1,0,0,1
25,11,1.791759469228055,33,11,0,1,0,0,0,4
1,11,1.3862943611198906,89,4,0,0,1,0,0,2
1249,9,4.59511985013459,1,1,0,1,0,0,0,1
957,11,3.9512437185814275,7,11,0,0,1,0,0,1
37,11,2.0794415416798357,71,11,0,0,0,1,0,20
63,11,1.9459101490553132,37,12,0,0,1,0,0,5
163,11,2.0794415416798357,41,15,0,0,1,0,0,6
5,11,3.5263605246161616,71,11,0,0,1,0,0,1
35,11,2.1972245773362196,48,11,0,1,0,0,0,28
74,11,3.8066624897703196,69,13,0,1,0,0,0,1
5,11,2.1972245773362196,89,4,0,0,1,0,0,16
260,11,1.9459101490553132,43,8,0,0,0,1,0,2
28,11,1.6094379124341003,38,18,0,0,0,1,0,6
241,11,3.367295829986474,47,11,0,0,0,1,0,1
20,11,2.772588722239781,55,11,0,0,1,0,0,1
93,11,2.302585092994046,50,11,0,0,1,0,0,6
649,11,2.0794415416798357,31,15,0,0,1,0,0,2
13,11,2.6390573296152584,71,18,0,1,0,0,0,1
57,11,2.0794415416798357,59,11,0,0,1,0,0,27
1,11,1.791759469228055,47,11,0,1,0,0,0,16
1,11,1.3862943611198906,62,11,0,0,1,0,0,6
58,11,1.3862943611198906,57,7,0,1,0,0,0,23
1,11,1.791759469228055,100,6,0,0,1,0,0,2
1,11,1.791759469228055,97,15,0,0,0,0,1,2
1,11,2.0794415416798357,97,15,0,0,1,0,0,2
43,11,1.791759469228055,33,7,0,1,0,0,0,13
1,11,3.2188758248682006,56,11,0,0,0,0,1,12
48,11,2.3978952727983707,5,11,0,0,1,0,0,2
14,11,1.0986122886681098,71,17,0,1,0,0,0,1
1,11,1.791759469228055,71,16,0,1,0,0,0,11
5,11,1.6094379124341003,90,1,0,0,1,0,0,20
849,10,2.302585092994046,31,4,0,0,0,0,1,2
176,11,0.6931471805599453,34,8,0,0,0,1,0,18
110,11,1.791759469228055,70,13,0,0,0,1,0,15
1,11,1.791759469228055,92,4,0,0,1,0,0,18
366,11,1.6094379124341003,30,18,0,1,0,0,0,1
5,11,1.3862943611198906,92,4,0,1,0,0,0,16
12,11,1.791759469228055,78,9,0,0,1,0,0,27
15,11,1.3862943611198906,11,19,0,1,0,0,0,5
4,11,3.828641396489095,50,11,0,0,0,1,0,1
155,11,1.6094379124341003,43,5,0,0,0,1,0,6
5,11,1.6094379124341003,71,7,0,0,1,0,0,20
130,11,2.1972245773362196,13,11,0,0,1,0,0,2
1,11,1.791759469228055,92,4,0,1,0,0,0,2
49,11,0.6931471805599453,38,18,0,0,0,1,0,6
1,11,2.3978952727983707,71,9,0,0,1,0,0,1
781,10,4.0943445622221,8,10,0,0,1,0,0,1
1,11,1.3862943611198906,92,4,0,1,0,0,0,16
685,10,4.859812404361672,6,4,0,0,0,0,1,1
108,11,3.8066624897703196,7,18,0,0,0,1,0,1
1,11,1.9459101490553132,89,15,0,0,1,0,0,5
1,11,1.3862943611198906,71,12,0,0,1,0,0,13
2,11,3.258096538021482,71,11,0,0,1,0,0,1
1,11,1.791759469228055,89,15,0,0,1,0,0,2
15,11,2.1972245773362196,52,10,0,0,0,0,1,11
479,11,2.0794415416798357,24,11,0,1,0,0,0,5
60,11,1.9459101490553132,31,7,0,0,0,0,1,2
1,11,2.0794415416798357,71,9,0,0,1,0,0,11
6,11,2.70805020110221,67,11,0,1,0,0,0,1
1,11,2.0794415416798357,99,10,0,0,0,0,1,2
1,11,1.0986122886681098,71,4,0,0,0,0,1,11
874,10,4.5217885770490405,4,11,0,1,0,0,0,1
121,11,2.1972245773362196,31,7,0,1,0,0,0,1
5,11,2.70805020110221,89,11,0,1,0,0,0,1
1,11,1.0986122886681098,33,11,0,1,0,0,0,27
186,11,2.0794415416798357,40,4,0,0,1,0,0,6
141,11,2.302585092994046,13,15,0,0,1,0,0,2
751,10,3.8918202981106265,11,9,0,0,1,0,0,1
21,11,2.0794415416798357,70,11,0,1,0,0,0,18
50,11,2.0794415416798357,67,15,0,0,1,0,0,24
2142,3,2.1972245773362196,5,4,0,1,0,0,0,2
1,11,1.9459101490553132,71,10,0,0,1,0,0,2
40,11,2.833213344056216,57,11,0,1,0,0,0,1
1,11,1.3862943611198906,96,15,0,0,1,0,0,2
21,11,1.3862943611198906,26,11,0,0,0,0,1,11
208,11,4.356708826689592,31,3,0,0,1,0,0,1
33,11,2.1972245773362196,78,11,0,0,1,0,0,6
14,11,4.30406509320417,20,11,0,0,1,0,0,1
21,11,2.0794415416798357,37,11,0,0,1,0,0,2
20,11,1.3862943611198906,71,13,0,0,0,0,1,1
47,11,2.0794415416798357,71,11,0,0,1,0,0,11
381,11,1.3862943611198906,68,8,0,0,0,1,0,2
7,11,1.3862943611198906,74,19,0,0,0,1,0,13
996,11,4.143134726391533,11,10,0,0,0,0,1,1
5,11,1.6094379124341003,71,10,0,0,1,0,0,2
1,11,1.791759469228055,89,15,0,0,1,0,0,5
4,11,2.0794415416798357,82,11,0,0,1,0,0,6
13,11,3.6888794541139363,67,9,0,0,0,0,1,1
57,11,2.0794415416798357,43,5,0,0,0,1,0,11
18,11,2.0794415416798357,9,7,0,1,0,0,0,5
277,11,1.9459101490553132,49,4,0,0,1,0,0,16
14,11,3.7612001156935624,71,13,0,1,0,0,0,1
33,11,0.6931471805599453,71,18,0,1,0,0,0,1
965,10,4.61512051684126,11,4,0,0,1,0,0,1
1,11,1.791759469228055,92,6,0,0,0,0,1,2
12,11,1.791759469228055,71,18,0,0,0,1,0,1
621,11,4.6913478822291435,71,11,0,0,1,0,0,1
185,11,2.0794415416798357,8,11,0,1,0,0,0,2
65,11,1.9459101490553132,43,11,0,0,0,0,1,24
1,11,1.3862943611198906,71,11,0,1,0,0,0,21
1,11,1.791759469228055,92,15,0,0,0,0,1,2
1,11,2.0794415416798357,90,4,0,0,1,0,0,16
28,11,2.0794415416798357,38,18,0,0,1,0,0,5
1,11,1.791759469228055,92,15,0,0,1,0,0,2
853,11,2.1972245773362196,3,6,0,1,0,0,0,2
17,11,3.4339872044851463,41,13,0,1,0,0,0,1
10,11,2.0794415416798357,65,5,0,1,0,0,0,18
54,11,2.0794415416798357,71,11,0,0,1,0,0,2
1,11,1.6094379124341003,87,14,0,0,1,0,0,2
1,11,0.6931471805599453,96,4,0,0,1,0,0,2
850,11,1.9459101490553132,5,4,0,0,1,0,0,2
512,11,2.3978952727983707,6,8,0,0,0,1,0,1
49,11,2.0794415416798357,35,11,0,0,0,0,1,29
304,11,2.4849066497880004,44,8,0,0,0,1,0,13
5,11,2.0794415416798357,71,7,0,0,0,1,0,2
1,11,1.791759469228055,100,15,0,0,1,0,0,2
117,11,2.3978952727983707,20,8,0,0,0,1,0,1
48,11,2.0794415416798357,31,5,0,0,0,0,1,12
802,11,2.0794415416798357,9,8,0,0,0,1,0,2
83,11,2.0794415416798357,35,7,0,0,1,0,0,19
12,11,1.9459101490553132,71,7,0,1,0,0,0,23
40,11,2.3978952727983707,70,18,0,0,0,1,0,2
18,11,1.3862943611198906,90,1,0,0,1,0,0,16
42,11,1.6094379124341003,41,18,0,0,0,1,0,1
341,11,2.0794415416798357,18,11,0,0,0,0,1,1
314,11,4.653960350157523,71,15,0,0,1,0,0,1
657,11,1.9459101490553132,9,15,0,0,1,0,0,2
119,11,4.3694478524670215,39,11,0,0,1,0,0,1
111,11,3.332204510175204,58,9,0,1,0,0,0,1
1,11,1.791759469228055,88,4,0,0,1,0,0,20
17,11,4.02535169073515,71,15,0,0,1,0,0,1
155,11,1.6094379124341003,7,19,0,0,0,1,0,1
24,11,2.8903717578961645,58,11,0,0,0,0,1,1
12,11,2.0794415416798357,59,11,0,1,0,0,0,13
43,11,1.6094379124341003,67,15,0,0,1,0,0,16
1,11,2.0794415416798357,84,4,0,0,0,0,1,1
1,11,2.0794415416798357,86,4,0,0,1,0,0,2
1,11,1.791759469228055,89,4,0,0,1,0,0,16
265,11,1.0986122886681098,40,8,0,0,0,1,0,2
1,11,1.791759469228055,100,3,0,0,1,0,0,2
15,11,2.0794415416798357,46,18,0,0,1,0,0,1
111,11,3.871201010907891,6,2,0,1,0,0,0,2
16,11,2.0794415416798357,69,11,0,1,0,0,0,11
999,11,2.1972245773362196,4,10,0,0,1,0,0,2
63,11,1.9459101490553132,33,9,0,0,1,0,0,2
360,11,2.0794415416798357,31,3,0,0,1,0,0,2
1,11,2.9444389791664403,85,7,0,0,0,0,1,1
374,11,3.5553480614894135,30,11,0,0,1,0,0,1
372,11,2.302585092994046,34,8,0,0,0,1,0,11
153,11,2.1972245773362196,71,10,0,0,1,0,0,5
6,11,3.091042453358316,52,11,0,0,1,0,0,1
38,11,2.0794415416798357,71,11,0,0,1,0,0,2
1,11,1.791759469228055,97,7,0,0,1,0,0,11
50,11,2.1972245773362196,60,4,0,0,0,0,1,16
124,11,2.5649493574615367,8,19,0,0,0,1,0,1
135,11,2.0794415416798357,16,13,0,1,0,0,0,16
38,11,1.791759469228055,31,4,0,0,1,0,0,16
1,11,1.0986122886681098,96,10,0,0,0,0,1,2
216,11,1.0986122886681098,33,8,0,0,0,1,0,15
717,11,3.332204510175204,6,8,0,0,0,1,0,1
83,11,1.791759469228055,40,8,0,0,0,1,0,18
224,11,2.0794415416798357,8,19,0,0,0,1,0,1
160,11,4.68213122712422,71,11,0,0,1,0,0,1
1,11,1.9459101490553132,100,11,0,0,1,0,0,2
1,11,2.5649493574615367,85,11,0,1,0,0,0,1
1,11,2.0794415416798357,96,11,0,0,0,0,1,6
1,11,2.0794415416798357,96,7,0,0,1,0,0,6
1,11,1.0986122886681098,71,4,0,1,0,0,0,2
585,11,2.0794415416798357,5,4,0,0,1,0,0,2
12,11,1.0986122886681098,71,18,0,0,0,1,0,13
1,11,2.9444389791664403,85,11,0,1,0,0,0,1
166,11,1.9459101490553132,43,16,0,0,0,1,0,6
57,11,3.828641396489095,38,18,0,0,0,1,0,1
1,11,3.1354942159291497,84,4,0,0,0,0,1,1
1,11,1.3862943611198906,100,4,0,0,1,0,0,16
71,11,2.0794415416798357,25,11,0,1,0,0,0,11
1,11,1.9459101490553132,88,4,0,0,1,0,0,23
1,11,1.3862943611198906,89,4,0,0,1,0,0,2
5,11,1.9459101490553132,92,4,0,0,1,0,0,15
1,11,1.791759469228055,92,4,0,1,0,0,0,15
276,11,2.0794415416798357,13,11,0,1,0,0,0,2
1,11,1.791759469228055,86,4,0,0,0,0,1,24
991,11,2.3978952727983707,3,4,0,1,0,0,0,2
226,11,2.4849066497880004,48,8,0,0,0,1,0,17
17,11,2.3978952727983707,71,15,0,0,0,0,1,1
837,11,2.302585092994046,2,11,0,0,1,0,0,2
313,11,1.791759469228055,5,4,0,0,1,0,0,2
1108,10,2.1972245773362196,2,2,0,1,0,0,0,2
257,11,1.6094379124341003,11,8,0,1,0,0,0,6
38,11,1.9459101490553132,43,13,0,0,0,1,0,6
1163,9,4.2626798770413155,7,13,0,1,0,0,0,1
43,11,2.0794415416798357,50,11,0,1,0,0,0,2
1,11,1.9459101490553132,90,10,0,0,1,0,0,2
78,11,1.791759469228055,22,8,0,0,0,1,0,6
183,11,2.0794415416798357,40,8,0,0,0,1,0,25
1,11,1.3862943611198906,71,12,0,1,0,0,0,13
158,11,2.995732273553991,5,8,0,0,0,1,0,2
1041,10,5.187385805840755,24,5,0,0,1,0,0,1
12,11,1.791759469228055,43,13,0,0,1,0,0,11
4,11,3.1354942159291497,71,13,0,0,1,0,0,1
5,11,1.6094379124341003,89,11,0,1,0,0,0,2
1290,10,2.0794415416798357,9,5,0,0,0,1,0,2
5,11,1.6094379124341003,16,4,0,0,1,0,0,15
22,11,1.791759469228055,71,13,0,0,1,0,0,5
1,11,1.791759469228055,97,6,0,0,1,0,0,2
182,11,1.0986122886681098,71,8,0,0,0,1,0,1
107,11,2.1972245773362196,26,11,0,0,0,0,1,2
66,11,2.5649493574615367,71,18,0,0,1,0,0,1
17,11,4.499809670330265,66,11,0,0,1,0,0,1
1,11,1.791759469228055,101,4,0,0,1,0,0,24
172,11,1.791759469228055,71,15,0,0,1,0,0,2
26,11,2.995732273553991,20,18,0,0,0,1,0,1
31,11,4.007333185232471,58,7,0,1,0,0,0,1
1,11,1.791759469228055,94,7,0,0,1,0,0,12
1,11,1.791759469228055,92,15,0,0,0,0,1,2
1,11,1.791759469228055,71,15,0,0,1,0,0,2
845,11,2.0794415416798357,7,4,0,1,0,0,0,2
1,11,1.0986122886681098,92,12,0,0,1,0,0,15
6,11,1.791759469228055,72,19,0,1,0,0,0,2
816,11,2.0794415416798357,9,11,0,1,0,0,0,2
66,11,1.9459101490553132,22,8,0,0,0,1,0,6
203,11,2.0794415416798357,24,11,0,1,0,0,0,2
43,11,2.0794415416798357,47,11,0,0,0,1,0,11
30,11,1.0986122886681098,38,18,0,0,0,1,0,2
65,11,2.6390573296152584,20,8,0,0,1,0,0,6
1132,10,1.791759469228055,9,15,0,0,1,0,0,2
445,11,2.0794415416798357,31,3,0,0,0,0,1,2
1,11,2.9444389791664403,85,7,0,1,0,0,0,1
360,11,4.143134726391533,25,11,0,1,0,0,0,1
1,11,3.6635616461296463,20,13,0,1,0,0,0,1
179,11,1.9459101490553132,34,15,0,0,1,0,0,2
7,11,3.044522437723423,55,18,0,0,0,1,0,1
190,11,2.0794415416798357,7,18,0,0,0,1,0,1
776,11,2.1972245773362196,9,15,0,0,1,0,0,2
1162,10,2.3978952727983707,21,11,0,1,0,0,0,2
6,11,1.6094379124341003,43,11,0,1,0,0,0,10
446,11,4.418840607796598,25,15,0,0,1,0,0,1
28,11,2.0794415416798357,71,6,0,0,0,0,1,5
29,11,4.219507705176107,50,4,0,0,1,0,0,1
25,11,3.5553480614894135,55,18,0,0,0,1,0,1
257,11,2.302585092994046,71,15,0,0,0,0,1,19
1,11,1.791759469228055,90,15,0,0,1,0,0,5
344,11,2.1972245773362196,40,8,0,0,0,1,0,16
45,11,1.3862943611198906,88,4,0,0,1,0,0,17
85,11,2.4849066497880004,40,8,0,0,0,1,0,18
13,11,1.791759469228055,41,13,0,1,0,0,0,6
38,11,3.6888794541139363,43,7,0,0,0,0,1,1
5,11,1.791759469228055,88,15,0,0,0,0,1,10
27,11,2.0794415416798357,43,9,0,0,1,0,0,2
1,11,1.6094379124341003,97,6,0,1,0,0,0,2
182,11,3.713572066704308,37,7,0,1,0,0,0,1
13,11,3.4657359027997265,71,18,0,0,0,1,0,1
1,11,1.0986122886681098,101,10,0,0,1,0,0,2
175,11,2.302585092994046,44,8,0,0,0,1,0,13
11,11,2.9444389791664403,67,18,0,0,0,1,0,1
243,11,2.0794415416798357,2,19,0,0,0,1,0,1
5,11,2.0794415416798357,49,7,0,0,1,0,0,2
70,11,5.043425116919247,8,11,0,0,1,0,0,1
9,11,1.791759469228055,39,11,0,0,0,1,0,10
431,11,2.302585092994046,21,4,0,0,1,0,0,11
1061,10,2.1972245773362196,2,4,0,0,0,0,1,2
38,11,1.0986122886681098,65,11,0,1,0,0,0,15
32,11,1.6094379124341003,21,11,0,0,1,0,0,22
85,11,1.0986122886681098,71,7,0,0,1,0,0,2
532,11,1.9459101490553132,26,13,0,1,0,0,0,9
1,11,1.9459101490553132,60,4,0,0,1,0,0,5
5,11,1.6094379124341003,90,4,0,0,1,0,0,27
1,11,2.0794415416798357,96,15,0,0,0,0,1,2
5,11,2.0794415416798357,71,19,0,0,0,1,0,13
82,11,4.007333185232471,68,11,0,0,0,0,1,1
5,11,1.9459101490553132,91,10,0,0,1,0,0,2
5,11,2.0794415416798357,91,4,0,0,1,0,0,22
5,11,3.044522437723423,71,13,0,0,1,0,0,1
975,10,4.02535169073515,71,15,0,0,1,0,0,1
5,11,1.791759469228055,71,11,0,0,1,0,0,19
842,11,2.0794415416798357,60,4,0,0,1,0,0,2
226,11,1.791759469228055,16,4,0,0,1,0,0,2
56,11,3.6635616461296463,71,18,0,1,0,0,0,1
5,11,1.0986122886681098,91,12,0,0,1,0,0,24
1,11,3.4965075614664802,71,16,0,0,1,0,0,1
5,11,1.3862943611198906,89,10,0,0,0,0,1,10
722,11,2.1972245773362196,5,8,0,1,0,0,0,2
872,11,4.382026634673881,8,10,0,0,1,0,0,1
284,11,4.204692619390966,8,13,0,0,1,0,0,1
167,11,2.0794415416798357,5,5,0,1,0,0,0,2
1047,9,4.844187086458591,1,3,0,0,0,0,1,1
1418,6,2.1972245773362196,4,4,0,0,1,0,0,2
483,11,2.0794415416798357,31,4,0,0,0,0,1,2
120,11,1.9459101490553132,28,11,0,0,1,0,0,11
8,11,4.430816798843313,50,11,0,1,0,0,0,1
484,11,2.0794415416798357,4,10,0,0,1,0,0,2
7,11,2.8903717578961645,67,7,0,0,1,0,0,1
21,11,3.1780538303479458,71,11,0,0,1,0,0,1
23,11,2.0794415416798357,57,11,0,0,1,0,0,11
39,11,0.6931471805599453,38,18,0,0,0,1,0,2
1195,10,2.302585092994046,5,4,0,1,0,0,0,2
5,11,1.3862943611198906,92,4,0,1,0,0,0,16
92,11,2.0794415416798357,40,3,0,0,0,0,1,24
331,11,2.0794415416798357,9,2,0,1,0,0,0,2
16,11,3.9889840465642745,58,11,0,1,0,0,0,1
17,11,3.2188758248682006,58,13,0,1,0,0,0,1
531,11,1.791759469228055,4,13,0,1,0,0,0,2
19,11,2.1972245773362196,71,11,0,0,0,0,1,19
351,11,4.2626798770413155,31,7,0,1,0,0,0,1
47,11,1.791759469228055,28,11,0,0,1,0,0,15
22,11,3.8918202981106265,71,13,0,0,1,0,0,1
1317,7,5.337538079701318,8,11,0,1,0,0,0,1
4,11,0.6931471805599453,68,18,0,0,0,1,0,1
575,11,2.302585092994046,44,8,0,0,0,1,0,2
1180,8,4.7535901911063645,8,11,0,1,0,0,0,1
129,11,2.5649493574615367,34,8,0,0,0,1,0,4
1203,9,4.605170185988092,7,11,0,1,0,0,0,1
72,11,1.9459101490553132,34,10,0,0,0,0,1,2
62,11,3.4339872044851463,50,18,0,0,0,1,0,1
32,11,1.3862943611198906,81,9,0,0,0,0,1,17
11,11,1.791759469228055,71,11,0,0,0,0,1,1
1,11,1.791759469228055,98,4,0,0,1,0,0,6
260,11,2.0794415416798357,21,3,0,0,1,0,0,2
288,11,1.3862943611198906,40,8,0,0,0,1,0,22
73,11,1.3862943611198906,34,11,0,0,0,0,1,24
952,10,1.3862943611198906,9,10,0,0,1,0,0,2
435,11,1.3862943611198906,9,11,0,0,0,0,1,2
1,11,1.3862943611198906,99,4,0,0,0,0,1,2
539,11,5.375278407684165,16,10,0,0,1,0,0,1
21,11,1.791759469228055,53,11,0,0,1,0,0,22
27,11,2.0794415416798357,18,11,0,0,1,0,0,2
2,11,1.3862943611198906,99,4,0,0,0,0,1,5
138,11,1.3862943611198906,1,13,0,0,1,0,0,16
123,11,1.3862943611198906,34,11,0,0,1,0,0,18
5,11,2.9444389791664403,67,4,0,0,1,0,0,2
1,11,2.0794415416798357,4,11,0,1,0,0,0,2
19,11,2.0794415416798357,28,13,0,0,1,0,0,11
104,11,1.3862943611198906,38,16,0,0,0,1,0,6
5,11,1.9459101490553132,89,11,0,1,0,0,0,16
69,11,2.0794415416798357,48,5,0,1,0,0,0,16
35,11,1.9459101490553132,71,11,0,1,0,0,0,1
20,11,1.6094379124341003,84,13,0,0,0,0,1,1
20,11,1.0986122886681098,84,13,0,0,0,0,1,1
5,11,1.6094379124341003,71,4,0,0,1,0,0,16
454,11,3.713572066704308,20,9,0,0,1,0,0,1
1,11,2.772588722239781,87,4,0,0,1,0,0,24
211,11,1.3862943611198906,29,8,0,0,0,1,0,15
1,11,2.772588722239781,87,4,0,0,1,0,0,2
1,11,2.3978952727983707,71,15,0,0,0,0,1,5
1,11,2.3978952727983707,93,13,0,1,0,0,0,1
31,11,1.3862943611198906,71,4,0,0,1,0,0,8
142,11,1.6094379124341003,88,8,0,0,0,1,0,22
59,11,2.302585092994046,71,11,0,1,0,0,0,2
309,11,2.1972245773362196,43,3,0,0,1,0,0,6
6,11,1.0986122886681098,71,11,0,1,0,0,0,18
419,11,1.3862943611198906,3,9,0,0,0,0,1,2
20,11,1.0986122886681098,71,13,0,0,0,0,1,1
6,11,2.0794415416798357,71,13,0,0,1,0,0,1
135,11,1.6094379124341003,34,8,0,0,0,1,0,16
954,9,1.791759469228055,2,4,0,0,0,0,1,2
5,11,1.6094379124341003,92,4,0,0,1,0,0,16
49,11,1.791759469228055,25,13,0,0,0,1,0,6
21,11,1.0986122886681098,55,18,0,0,0,1,0,1
94,11,1.3862943611198906,40,11,0,1,0,0,0,6
471,11,2.302585092994046,16,4,0,0,0,0,1,2
80,11,4.2626798770413155,71,7,0,0,1,0,0,1
427,11,1.791759469228055,4,8,0,0,0,1,0,2
40,11,2.6390573296152584,58,11,0,0,1,0,0,1
5,11,1.6094379124341003,71,13,0,1,0,0,0,16
2,11,1.3862943611198906,67,11,0,0,1,0,0,6
40,11,1.3862943611198906,47,11,0,0,1,0,0,11
60,11,1.9459101490553132,59,11,0,1,0,0,0,19
116,11,0.6931471805599453,34,8,0,0,0,1,0,18
17,11,1.6094379124341003,71,13,0,0,0,0,1,1
32,11,2.0794415416798357,48,7,0,0,1,0,0,5
68,11,3.091042453358316,7,13,0,1,0,0,0,1
230,11,1.0986122886681098,16,11,0,0,1,0,0,2
20,11,1.3862943611198906,71,11,0,0,0,0,1,6
20,11,1.9459101490553132,84,13,0,0,0,0,1,1
1,11,1.0986122886681098,92,13,0,0,0,0,1,1
149,11,1.791759469228055,2,8,0,0,0,1,0,2
396,11,1.9459101490553132,21,11,0,1,0,0,0,2
26,11,4.356708826689592,71,13,0,0,1,0,0,1
607,11,2.0794415416798357,5,8,0,0,0,1,0,2
